sadness,worry,surprise,love,happiness,content
0,0,0,0,1,908 438 1028 928 2118 411 2017 928 251 2118 510 251 419 438 251 784 928 411 2017 928 251 784 1064 438 908 1901 251 1064 
0,0,1,0,0,2202 251 784 928 438 46 510 419 846 2017 784 438 438 419 784 438 1028 251 1064 510 928 1008 438 46 419 362 
0,0,0,1,0,419 46 355 908 784 928 908 643 510 251 438 510 251 438 438 908 2118 510 362 928 510 419 928 411 251 438 411 251 1008 928 2017 1064 438 2118 2118 2017 510 438 46 1064 2017 1901 928 411 784 251 908 438 1028 928 908 438 251 1064 2017 46 908 
0,0,1,0,0,438 2118 355 846 643 1901 510 438 784 2017 928 908 605 251 1064 784 1008 419 419 411 2118 2017 419 2118 46 1901 1901 1901 438 510 784 1008 251 928 846 928 419 419 2118 355 510 2118 2017 362 1008 419 411 908 2118 928 846 510 846 2017 510 1064 928 510 251 438 1008 251 1064 362 438 784 1901 438 510 438 251 908 1008 
0,0,1,0,0,908 438 1028 928 784 928 1064 46 928 419 419 411 419 510 928 908 908 1008 419 46 605 510 419 928 362 
1,0,0,0,0,2017 2118 419 411 438 510 419 928 2118 2017 251 1901 928 1028 928 510 251 362 419 438 510 928 2118 2017 510 438 2118 251 846 928 908 908 251 1064 2118 510 605 2118 438 419 928 928 1008 438 46 510 908 2118 2118 908 928 355 510 438 355 928 846 46 419 928 438 1901 1901 928 1028 928 510 251 362 419 438 510 928 2118 2017 510 438 2118 
0,0,0,1,0,784 419 419 355 2017 438 510 510 928 362 908 1901 928 419 438 784 46 846 2017 411 419 2017 2017 362 928 251 438 46 1064 2017 784 438 251 928 1008 2118 438 355 928 411 2118 2017 2017 784 1064 251 
1,0,0,0,0,411 2017 928 510 928 419 928 251 2118 2017 46 419 419 784 251 784 928 928 928 928 928 
0,0,1,0,0,1064 928 928 784 510 928 928 928 2017 2118 419 510 928 908 908 1008 1901 419 846 251 2118 251 1064 605 605 928 510 419 251 2118 2118 510 928 362 2118 1064 438 928 419 2118 438 784 928 2118 411 928 355 1901 438 510 2118 2017 928 362 419 846 438 1028 928 510 1008 
0,0,1,0,0,251 2017 928 438 251 2118 1008 251 362 2017 928 2017 846 438 251 846 362 928 251 846 928 784 355 510 251 419 908 928 1008 1901 251 2118 438 438 2017 438 411 362 1008 438 46 2118 510 846 643 784 928 362 438 411 251 438 
0,0,0,1,0,846 2017 251 1064 438 419 928 908 908 251 643 251 438 784 928 419 510 1028 928 784 2118 
0,1,0,0,0,2017 2118 355 46 510 1064 928 510 846 908 438 419 251 1064 908 908 908 438 846 2118 438 251 419 355 46 2118 2118 908 908 1008 419 438 2017 510 419 2017 784 1064 2017 2118 2017 1028 928 2118 438 2118 510 251 419 1901 928 510 419 846 2017 438 438 908 419 
0,0,0,0,1,605 928 2118 928 510 1901 846 251 928 908 908 438 46 362 362 251 2118 251 419 411 928 510 784 1008 510 362 362 908 928 510 2118 1008 605 438 438 605 928 510 908 438 908 438 643 928 419 438 1008 846 928 2118 411 419 1064 438 438 362 438 251 928 2118 2017 438 2017 2017 1028 1064 510 411 928 928 643 928 251 362 
0,1,0,0,0,251 928 928 362 605 928 438 605 908 928 2118 438 2118 908 643 2118 438 784 928 605 908 928 419 928 784 1028 928 510 1008 355 438 510 928 362 196 1901 438 908 908 438 411 784 928 
0,0,1,0,0,251 928 1028 928 510 411 251 510 1901 1901 908 928 419 46 2118 411 438 251 2118 2017 928 510 1901 1901 908 928 46 908 846 928 1901 438 510 2118 2017 928 46 908 2118 46 510 928 510 411 908 2017 2118 362 362 411 251 2118 928 251 362 605 438 846 643 928 2118 419 4995 46 510 928 438 2017 251 362 355 1064 1901 438 510 784 928 
1,0,0,0,0,1028 928 510 1008 2118 2017 251 1064 419 251 251 438 1008 251 1064 784 928 2118 438 362 1008 
0,0,0,0,1,510 251 46 362 846 438 355 419 2017 2017 1008 928 2017 2118 2017 419 419 784 605 510 438 1028 251 1064 784 1008 251 2118 928 355 1064 2118 784 928 2017 1028 928 2118 438 784 643 928 419 643 1008 605 928 846 908 908 419 438 438 251 2118 2017 438 419 438 411 908 908 2017 1028 928 2118 438 2118 928 510 784 1008 419 928 908 1901 411 1008 
1,0,0,0,0,411 419 2017 784 1008 362 510 928 784 419 846 438 46 908 362 846 438 784 928 2118 510 46 928 
0,0,0,1,0,1008 251 1064 411 2118 2017 784 1008 251 928 411 908 355 605 46 605 438 251 784 1008 908 605 
0,1,0,0,0,438 784 928 355 438 362 1008 605 908 928 419 928 419 1028 928 2118 2017 928 605 438 908 510 355 928 510 419 
0,1,0,0,0,1028 928 1064 438 2118 362 928 251 2118 419 2118 419 605 605 438 251 2118 784 928 251 2118 419 438 438 251 2017 928 362 510 908 908 1901 928 928 908 419 908 643 928 1028 928 1064 438 2118 784 1008 355 510 251 251 355 908 928 251 362 928 510 251 438 2118 908 438 438 643 251 1064 1901 438 510 411 510 362 2118 438 2118 
1,0,0,0,0,2017 784 784 784 362 419 605 605 438 251 2118 928 362 784 362 928 419 928 510 1028 251 1064 419 251 362 784 438 251 908 1008 355 908 928 2118 438 928 251 2202 438 1008 438 251 928 355 928 846 46 419 928 784 1008 419 2118 438 784 846 2017 419 251 438 411 1901 46 908 908 411 419 2017 251 1064 2017 362 846 438 784 605 251 1008 2118 438 2017 928 908 605 
0,0,0,1,0,46 1008 251 1064 784 1008 1901 510 419 2118 784 846 
0,0,0,0,1,251 1064 928 362 2118 438 1901 251 362 355 438 2118 2118 908 928 438 1901 784 784 419 1901 438 251 908 1008 411 928 2017 362 2118 2017 928 411 928 2118 2017 928 510 2118 438 1064 438 411 2118 2017 2118 
0,0,1,0,0,355 355 1008 1064 510 908 605 510 419 1028 928 1901 251 2118 419 2118 846 2118 784 928 251 605 510 362 419 928 251 362 362 510 251 643 1901 928 411 510 1064 928 510 2118 419 1901 438 510 784 928 
0,1,0,0,0,411 419 2202 46 419 2118 411 2118 846 2017 251 1064 419 438 784 928 846 510 2118 438 438 251 419 419 2017 1028 928 251 2118 251 1008 928 510 419 411 2017 928 251 411 419 928 2118 251 1064 784 1008 355 510 928 643 1901 419 2118 2118 2017 928 605 510 438 1064 510 784 419 2017 1028 928 846 2017 251 1064 928 362 
0,0,0,0,1,251 928 928 784 908 928 251 251 1008 928 419 419 2118 419 411 928 419 438 784 928 928 251 362 46 846 251 1901 438 908 908 438 411 46 510 908 438 1028 928 784 438 908 908 1008 2017 2017 2017 251 438 411 46 846 251 846 2017 2118 411 2118 2017 46 419 2017 928 510 928 
0,0,0,0,1,438 1064 928 2118 46 605 928 510 908 1008 251 362 1901 928 928 908 1064 438 438 362 355 438 46 2118 2118 2017 928 362 1008 411 908 643 2118 438 411 438 510 643 251 362 784 1901 928 928 908 251 1064 908 510 1064 2017 2118 46 2118 1064 46 928 419 419 411 2017 2118 362 438 251 2118 411 438 510 643 2118 438 362 1008 
0,0,0,1,0,510 419 419 355 438 46 510 251 928 2017 510 438 251 419 419 928 362 1008 438 46 438 251 438 46 510 196 1901 846 2118 438 510 908 419 2118 1008 928 510 438 784 928 846 643 196 
0,1,0,0,0,438 438 784 46 846 2017 251 1901 438 510 784 2118 438 251 
1,0,0,0,0,438 510 928 362 2118 419 251 438 2118 510 1064 2017 2118 2118 438 2017 1028 928 2118 438 1064 928 2118 46 605 419 438 928 510 908 1008 
0,1,0,0,0,510 251 2118 605 928 251 419 419 2017 362 411 2118 510 928 1028 2017 438 605 928 1008 438 46 784 362 928 419 46 510 928 2118 419 438 643 1008 
0,0,0,0,1,251 2118 2017 928 2118 411 510 908 419 438 251 908 1008 419 411 46 510 419 355 1008 846 2017 251 846 928 2017 438 928 908 419 928 411 438 46 908 362 2017 1028 928 2118 2017 2118 251 784 928 2017 251 643 908 908 355 784 419 419 251 1064 251 2118 928 2118 438 438 2017 251 643 1064 438 362 1901 438 510 438 46 46 355 928 
0,0,0,1,0,362 438 46 1064 928 784 846 1901 908 1008 1008 438 46 510 928 411 928 419 438 784 928 438 46 1064 928 2017 1028 928 1064 510 928 2118 1064 1064 2118 438 251 1064 2017 2118 411 419 2017 411 928 510 928 2118 2017 928 510 928 1064 251 438 1028 928 1008 438 46 2118 2017 251 643 419 1901 438 510 1008 928 419 2118 928 510 362 1008 
1,0,0,0,0,46 784 784 928 510 438 196 438 2017 2118 419 928 196 846 2118 908 1008 2017 438 411 1901 928 928 908 2017 438 605 928 1008 438 46 419 2118 510 2118 1901 928 928 908 251 1064 355 928 2118 2118 928 510 419 438 438 251 
0,0,1,0,0,419 908 928 928 605 251 1064 251 411 419 251 2118 928 510 46 605 2118 928 362 355 1008 2118 784 784 251 251 1028 928 510 419 928 419 1008 419 46 2118 411 419 46 605 251 2118 908 784 846 46 419 928 2118 2017 438 46 1064 2118 2017 362 355 928 419 908 928 928 605 251 1064 251 
0,0,0,1,0,411 438 411 908 438 1028 928 2017 438 411 411 928 2017 1028 928 251 438 2017 928 362 846 2017 928 784 928 362 846 251 928 251 2118 2017 419 2017 438 46 419 928 
0,0,0,0,1,846 251 362 928 928 908 928 251 411 643 928 46 605 2118 362 46 510 251 1064 2118 2017 928 411 928 928 643 251 362 1901 46 251 251 1008 928 2118 2017 846 355 784 643 928 419 784 928 2118 2017 251 643 438 1901 1008 438 46 784 605 46 419 928 1008 438 46 510 846 908 928 251 362 510 2118 438 2118 510 846 643 411 438 510 643 2017 438 46 510 419 
0,0,0,0,1,411 438 251 362 928 510 411 2017 438 2118 2017 2118 2118 2017 438 784 419 1028 251 1028 908 928 2118 419 1008 355 928 1008 438 46 846 251 2017 928 908 605 784 928 355 928 846 46 419 928 1028 928 2202 46 419 2118 251 2017 928 510 2118 928 362 251 2118 411 2118 2017 362 510 411 2118 
0,0,0,0,1,643 2118 928 419 438 908 2118 510 928 928 251 2118 928 510 928 362 784 1008 355 510 251 438 510 355 2118 2118 2017 251 643 419 2118 438 784 928 411 2118 846 2017 251 1064 1008 251 928 1008 251 438 908 362 419 784 46 1064 1064 251 1064 411 1008 251 4995 46 438 2118 46 419 2118 510 928 251 362 419 4995 46 438 2118 510 928 846 928 251 2118 908 1008 
0,1,0,0,0,1028 251 1901 46 908 2017 46 251 510 928 1008 438 46 438 643 1008 419 928 928 908 438 2118 438 1901 1008 438 46 510 605 438 419 2118 419 1008 438 46 510 928 196 928 510 846 419 251 1064 908 643 928 784 362 251 438 2118 928 2118 251 1064 438 510 419 908 928 928 605 251 1064 
0,0,0,0,1,438 46 908 362 510 928 908 908 1008 908 643 928 2118 438 355 46 1008 362 928 2118 2017 251 438 2118 928 784 605 908 2118 928 510 2118 2017 419 411 928 928 643 908 438 1028 928 362 2118 2017 438 419 928 784 438 1028 928 419 
0,1,0,0,0,846 438 908 438 846 928 908 2118 1008 784 251 2118 419 908 643 928 251 2017 1028 928 846 908 419 419 928 419 2118 438 411 438 510 510 1008 355 438 46 2118 1064 251 
0,0,0,0,1,2118 784 928 1901 438 510 355 928 362 1064 438 2118 419 438 784 928 908 928 510 251 251 1064 2118 438 362 438 2118 438 784 438 510 510 438 411 411 2118 2017 251 928 510 908 1008 419 2118 510 2118 251 1064 2017 2118 251 1064 2017 2118 1064 438 438 362 605 928 438 605 908 928 196 196 196 
0,1,0,0,0,784 510 1008 2017 2118 928 419 784 928 1064 251 411 251 411 908 784 510 2118 2118 355 46 2118 251 438 438 251 928 411 251 2118 419 2118 438 1064 438 
0,0,0,1,0,411 908 2118 2017 251 643 419 
0,1,0,0,0,510 362 1008 419 2118 2017 928 251 928 411 2017 46 510 419 362 1008 
0,0,1,0,0,510 419 2118 928 251 784 438 251 1028 928 510 1008 2118 784 928 2017 1028 928 510 362 1008 438 1901 1901 362 908 1008 2118 2017 2118 419 251 438 2118 2118 438 438 438 1901 2118 928 251 
1,0,0,0,0,784 2118 928 510 251 2118 1008 2118 928 928 419 411 411 251 411 510 362 251 362 46 605 411 510 362 419 251 438 411 1008 1008 2118 908 908 419 362 2118 438 908 928 1028 928 355 928 2118 
0,1,0,0,0,1064 438 362 846 251 2118 928 1028 928 251 846 2118 846 2017 605 46 355 908 846 2118 510 251 419 605 438 510 2118 419 411 251 928 1901 908 46 419 419 2017 2118 2017 438 46 419 928 
0,0,0,0,1,1064 438 438 362 908 46 510 411 1028 928 419 2118 438 784 643 928 2118 908 908 1064 251 
0,0,0,1,0,2118 438 251 1008 419 2118 510 643 846 510 928 2118 928 362 784 438 251 419 2118 928 510 355 411 2017 2017 438 2017 251 362 1064 438 2118 1008 438 46 510 355 355 1008 2017 438 784 928 419 1901 928 251 362 419 438 46 251 362 
0,0,0,1,0,2118 846 2017 928 251 251 2017 438 46 411 928 510 928 251 355 928 510 362 928 928 251 411 2017 1008 362 438 784 419 419 908 908 2118 2017 928 355 928 419 2118 1064 1064 419 
1,0,0,0,0,438 411 784 908 908 419 362 355 928 846 46 419 928 908 908 605 510 438 355 355 908 1008 251 928 1028 928 510 419 928 928 908 928 928 2118 411 438 438 362 846 
0,0,1,0,0,784 1008 2118 2017 928 2118 2017 355 928 411 2118 2017 1008 438 46 
0,1,0,0,0,2017 438 251 928 411 908 908 362 928 419 438 438 251 2017 2118 2118 438 362 438 251 438 411 2017 251 438 
0,0,0,1,0,2017 928 419 2017 46 643 510 928 2202 438 46 2118 438 438 419 411 928 928 2118 928 
0,0,1,0,0,251 928 784 2118 438 251 1064 2017 2118 2118 419 2017 908 1901 2118 2017 928 605 510 846 928 438 251 438 251 362 1008 
0,0,1,0,0,251 1028 928 46 196 355 251 362 2118 2017 928 1008 1008 510 928 1008 438 46 438 643 643 251 438 411 2118 419 46 846 643 419 2017 1028 251 1064 2017 928 510 251 1008 438 46 362 438 510 784 355 46 2118 419 419 46 510 928 1008 438 46 2118 411 908 908 355 928 438 643 
0,1,0,0,0,784 846 1028 928 419 1008 251 1064 1064 438 438 362 355 1008 928 2118 438 419 438 784 928 2118 2017 251 1064 1901 784 908 510 251 928 1028 928 510 355 928 846 438 784 928 419 1901 784 908 510 
0,1,0,0,0,419 510 2017 908 846 2017 46 605 438 438 510 1008 438 46 908 784 438 2202 46 419 2118 419 2118 846 643 1008 438 46 510 2017 928 362 438 46 2118 2118 2017 928 411 251 362 438 411 
0,0,0,1,0,510 1008 251 1064 2118 438 510 928 438 510 1064 251 3659 928 605 908 251 419 1901 438 510 2118 438 251 1064 2017 2118 46 1064 1064 1064 438 605 928 1901 46 908 908 1008 2118 411 908 908 419 2118 908 908 355 928 908 438 2118 419 438 1901 46 251 
0,0,0,1,0,510 2017 46 510 362 438 846 2017 
0,1,0,0,0,362 784 928 251 784 46 908 908 928 1008 928 419 438 2118 2017 928 510 362 362 643 2118 928 784 438 1901 1901 2118 2118 362 438 1064 438 355 846 643 2118 438 419 908 928 928 605 438 510 846 46 419 928 784 419 846 2017 928 1901 
0,1,0,0,0,510 928 784 251 928 2118 2118 2017 411 908 908 2017 1028 928 419 605 928 251 2118 784 1008 908 908 438 411 251 846 928 2118 846 1008 355 928 510 251 928 2118 928 196 605 438 251 355 1008 2118 2017 928 251 419 928 251 362 784 928 362 784 411 2118 2017 510 2118 928 419 2118 2017 438 784 1008 355 846 419 2017 1901 908 438 355 2118 2118 510 784 928 2118 2017 928 251 
0,0,0,0,1,2017 510 419 908 1008 362 438 605 605 1008 1008 
0,0,0,1,0,643 419 438 362 362 419 2017 928 362 1901 928 411 2118 928 510 419 411 2118 846 2017 251 1064 2118 2017 928 605 510 928 1028 928 411 1901 438 510 251 928 196 2118 411 928 928 643 419 928 362 46 784 784 419 438 419 846 510 928 362 784 419 438 362 362 846 2118 928 362 2118 438 2118 2017 419 419 2017 438 411 908 438 1028 928 2118 
1,0,0,0,0,3659 3659 1008 1028 362 928 438 3659 3659 1008 438 419 438 510 510 1008 2118 438 2017 928 510 2118 2017 2118 411 2017 2118 362 419 419 2118 928 510 
1,0,0,0,0,419 419 251 1064 1008 438 46 908 908 362 928 928 605 908 1008 
1,0,0,0,0,251 1064 784 1008 438 411 251 362 362 251 2118 1064 1028 928 784 928 438 908 908 438 411 510 362 1008 419 2017 438 2118 438 46 2118 
0,0,1,0,0,438 419 419 1008 2017 2118 2118 2017 928 2017 928 908 908 438 419 419 2017 928 510 928 419 46 1064 2017 46 510 928 928 411 419 419 46 605 605 438 419 928 362 2118 438 355 928 438 251 2118 438 251 1064 2017 2118 419 419 2017 438 411 
1,0,0,0,0,251 438 411 784 1064 928 2118 2118 251 846 438 784 605 908 928 196 784 1008 1901 438 908 908 438 411 928 510 419 510 928 419 2017 510 251 643 251 1064 411 251 2118 2118 438 784 643 928 355 46 251 362 1008 
1,0,0,0,0,2017 1008 438 928 419 2017 928 928 928 605 510 1008 251 1064 438 46 510 2118 928 510 928 251 2118 2017 928 928 510 419 1028 928 510 928 362 251 2017 928 419 2118 928 411 438 251 2118 2017 419 251 438 46 1064 2017 
0,1,0,0,0,411 2017 2118 362 438 46 362 438 411 2017 928 251 46 510 362 362 419 908 438 419 251 1064 2118 784 928 251 2118 908 1008 251 362 362 438 419 928 251 2118 510 928 784 928 355 928 510 1008 438 46 
0,0,0,0,1,411 928 419 2017 438 46 908 362 908 908 355 928 362 438 411 251 2118 438 928 510 2118 2017 362 438 251 2118 251 438 251 928 438 1901 46 419 411 908 643 438 251 411 2118 928 510 784 2202 46 419 2118 419 438 784 928 2017 438 510 251 1008 251 928 510 362 2118 510 1008 251 1064 2118 438 1901 251 362 784 1008 411 1008 2118 2017 510 46 908 1901 928 908 438 908 
0,0,1,0,0,438 1008 419 1064 438 251 1064 2118 438 784 438 1028 928 411 419 2017 362 362 251 2118 1901 928 928 908 908 643 928 419 2017 2118 
0,0,0,1,0,2017 605 605 1008 355 251 643 2017 438 908 362 1008 411 928 928 928 928 643 419 2017 
0,0,1,0,0,846 510 1008 419 2118 908 928 362 46 362 928 2118 2017 2118 419 928 1901 1901 928 362 46 605 846 2017 510 419 355 510 438 411 251 251 1064 1008 438 46 928 908 1028 928 419 438 1901 510 605 510 2118 251 362 784 1901 510 362 2118 438 1901 908 1008 
1,0,0,0,0,251 928 928 362 2118 438 1064 928 2118 355 846 643 251 2118 438 362 908 1008 2118 411 928 928 2118 251 1064 2017 419 2017 2118 46 419 419 46 846 643 419 2017 2118 908 419 438 419 46 846 643 419 419 251 2118 928 510 510 46 605 2118 251 1064 419 2017 438 411 419 411 2017 908 928 2118 2017 928 1008 510 928 510 251 1064 1064 2118 908 2118 
0,0,1,0,0,438 419 2017 2202 46 419 2118 846 908 908 928 362 784 928 355 1064 355 46 846 643 928 2118 438 1901 46 1064 908 1008 411 419 2017 784 928 908 46 846 643 1901 438 510 784 1008 46 362 2118 438 251 2118 411 928 928 2118 419 
1,0,0,0,0,2017 2118 928 251 2118 928 510 1028 928 411 419 784 1064 438 251 1064 2118 438 362 438 2017 438 510 510 355 908 928 2118 438 362 1008 
0,0,1,0,0,928 2118 2118 251 1064 419 2118 510 928 419 419 928 362 438 1028 928 510 419 438 510 2118 928 2118 438 784 438 510 510 438 411 251 362 908 643 928 784 510 928 908 908 1008 510 928 908 908 1008 419 2118 510 928 419 419 
0,0,0,0,1,419 2017 928 2017 251 643 419 419 2017 411 419 2118 2017 251 643 251 1064 2118 2017 928 438 2118 2017 928 510 362 1008 355 438 46 2118 2017 438 411 784 362 784 1901 438 510 362 438 251 1064 784 1008 419 928 908 1901 362 419 419 928 510 1028 846 928 355 1008 251 438 2118 2118 643 251 1064 438 1901 46 510 846 908 419 419 928 419 
0,1,0,0,0,2118 2118 928 784 605 2118 251 1064 2118 438 419 908 928 928 605 1008 605 46 605 605 1008 419 419 846 643 908 510 928 362 1008 
0,0,0,1,0,784 1064 438 251 1064 2118 438 355 908 438 411 2118 846 643 928 2118 784 419 2118 928 510 46 605 2017 362 2118 2017 510 438 411 2118 846 643 928 2118 419 1901 438 510 2118 1008 908 438 510 419 411 1901 2118 251 362 2118 846 643 928 2118 784 419 2118 928 510 784 928 419 419 928 362 46 605 46 419 2118 908 643 928 784 1008 908 1901 928 784 419 362 
0,0,1,0,0,784 1064 2017 411 1008 438 46 908 928 1028 928 908 46 605 2017 2017 355 46 2118 2202 46 419 2118 2118 510 1008 2118 438 784 251 1064 928 1008 438 46 510 784 438 251 928 1008 
0,1,0,0,0,251 2118 419 908 928 928 605 510 928 419 2118 908 928 419 419 784 251 362 1064 2017 
0,0,0,0,1,2202 1008 908 438 438 643 251 1064 1901 438 510 411 510 362 2118 438 1008 438 46 510 784 251 362 510 251 908 355 46 784 438 605 928 2118 2017 2118 1008 438 46 411 908 908 846 438 784 928 251 1064 605 438 510 928 1064 251 
0,1,0,0,0,419 419 362 2118 2017 2118 419 2017 251 928 1064 438 2118 784 510 510 928 362 251 362 2118 411 419 251 2118 2118 438 908 928 196 
1,0,0,0,0,46 1028 251 928 438 784 928 2017 2118 419 2017 438 411 2118 411 419 1901 438 510 784 928 251 510 846 2017 2118 846 784 928 419 438 438 438 419 908 438 411 2118 2017 928 251 2118 411 419 438 1028 928 510 251 2017 928 510 2118 355 928 2118 
0,0,0,0,1,928 928 251 419 2118 2118 251 1064 251 1064 510 362 928 251 411 2118 2017 784 1008 784 46 784 784 1008 251 362 908 419 438 1064 438 2118 2118 928 196 2118 1901 510 438 784 2118 2017 928 355 438 1008 411 2017 438 2118 2017 438 46 1064 2017 2118 2017 362 438 355 1028 438 46 419 908 1008 251 438 2118 
0,0,0,1,0,196 196 2202 438 2017 251 2118 2017 251 643 355 928 928 251 1901 438 908 908 438 411 251 46 355 438 46 2118 411 928 928 643 419 438 1008 928 643 251 362 
0,1,0,0,0,846 510 419 605 1008 251 438 438 362 908 928 419 605 908 46 419 2202 46 419 2118 362 928 605 438 419 2118 928 362 2118 196 510 928 2118 46 510 251 846 2017 928 4995 46 928 355 46 2118 1901 438 510 1901 510 419 2118 2118 784 928 251 1008 928 510 419 2118 362 362 251 2118 846 908 928 510 784 784 928 362 2118 928 908 1008 
0,0,1,0,0,1028 438 251 2202 46 419 2118 419 411 2118 2017 419 2017 2118 419 438 46 251 362 419 1064 438 438 362 2017 1028 928 2017 510 605 605 2118 2118 
0,0,0,0,1,510 928 419 2017 908 362 419 2017 928 419 784 1008 928 1064 419 355 46 362 362 1008 784 605 643 928 510 908 438 1028 928 510 46 46 46 1064 2017 355 46 2118 908 438 1028 928 2017 928 510 928 1028 928 251 2118 2017 438 46 1064 2017 784 908 908 2118 2017 928 411 1008 251 2017 846 1064 438 
